Mã khách hàng,Tuổi khách hàng,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Thâm niên làm việc (năm),Mục đích khoản vay,Hạng tín dụng khoản vay,Số tiền vay đề nghị (VND),Lãi suất khoản vay (%),"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)",Tỷ lệ thu nhập dành cho trả nợ,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Thời gian lịch sử tín dụng (năm),Giới tính,Tình trạng hôn nhân,Trình độ học vấn,Quốc gia cư trú,Tỉnh/Bang cư trú,Thành phố cư trú,Vĩ độ thành phố,Kinh độ thành phố,Loại hình việc làm,Thời hạn khoản vay (tháng),Tỷ lệ khoản vay trên thu nhập,Khoản nợ khác (VND),Tỷ lệ tổng nợ trên thu nhập,Số tài khoản tín dụng đang mở,Tỷ lệ sử dụng tín dụng,Số lần quá hạn trong quá khứ
CUST_08107,23,1783359684.0,2,7,2,2,187722072.0,14.72,0,0.11,1,2,0,3,3,2,6,3,55.9533,-3.1883,2,60,0.1052631578947368,509839101.6026565,0.3911500186199435,12,0.4400450060686499,1
CUST_01146,26,1694713150.0,2,0,4,2,443232670.0,13.47,0,0.26,1,2,1,1,0,0,0,16,49.2827,-123.1207,1,60,0.2615384615384615,213264135.4276834,0.387379306891956,14,0.2148274852847508,1
CUST_12999,24,2258140091.1,3,7,2,2,228134462.5,12.72,0,0.1,0,2,1,3,3,2,2,8,53.4808,-2.2426,2,36,0.1010275949659392,533934774.2675714,0.3374765098813455,9,0.0922745387415721,0
CUST_02468,22,834424610.04,1,0,2,0,172078566.0,9.07,0,0.21,1,3,0,3,0,0,5,9,45.5017,-73.5673,2,36,0.2062242219722534,192439766.1223136,0.436849929563846,1,0.3209187613012433,0
CUST_17281,22,651812750.0,3,4,4,0,46930518.0,8.49,0,0.07,1,2,1,3,0,0,5,12,46.8139,-71.208,2,36,0.072,154324915.9668612,0.3087626530270559,7,0.6157230685335506,2
CUST_12128,24,2085800800.0,3,7,4,0,312870120.0,6.62,0,0.15,1,2,1,1,0,2,8,14,51.6214,-3.9436,1,36,0.15,320453927.4465042,0.3036359212473713,10,0.6659970535893432,1
CUST_29306,50,1147190440.0,2,14,5,6,521450199.9999999,20.4,1,0.45,1,11,1,3,0,0,0,17,48.4284,-123.3656,1,60,0.4545454545454545,182539458.4704473,0.6136641606518682,4,0.8791137992313032,0
CUST_16827,22,1407915540.0,3,5,5,1,182507570.0,10.65,0,0.13,1,2,0,3,3,2,6,3,55.9533,-3.1883,3,36,0.1296296296296296,329512465.4430221,0.3636724085331297,4,0.934013982544349,2
CUST_28934,28,521450199.9999999,2,2,4,2,104290040.0,13.11,1,0.2,1,5,0,3,3,2,6,4,55.8642,-4.2518,3,36,0.2,109931512.3611446,0.4108188133040213,8,0.1818221476016416,0
CUST_16713,22,4171601600.0,2,6,0,0,521450199.9999999,7.49,0,0.13,1,3,1,3,0,0,0,17,48.4284,-123.3656,0,12,0.125,218764171.8595395,0.1774412906207389,5,0.6174374619926213,1
CUST_15808,25,4650397173.639999,3,9,0,4,208580080.0,15.68,0,0.04,0,2,0,2,0,2,8,14,51.6214,-3.9436,0,60,0.0448521001995918,1110421822.122019,0.2836320969741168,5,0.6112920310597646,0
CUST_22091,28,1590423110.0,2,3,4,2,164256813.0,13.61,0,0.1,0,9,0,1,1,1,1,7,34.0522,-118.2437,2,12,0.1032786885245901,173060199.5446042,0.2120926251785942,9,0.6425791412720284,1
CUST_17175,26,1969282752.81,2,3,0,3,391087650.0,16.49,0,0.2,1,2,0,1,1,0,4,11,45.4215,-75.6972,2,60,0.1985939548000158,420572876.9971906,0.4121604811899254,12,0.3427947743855049,0
CUST_20758,28,886465340.0,2,4,0,0,130362550.0,7.9,1,0.15,1,5,0,3,2,0,0,16,49.2827,-123.1207,2,36,0.1470588235294117,171245729.3865752,0.3402369678509654,15,0.252827639633696,0
CUST_05686,25,1199231169.96,1,9,0,1,651812750.0,12.18,0,0.54,1,3,0,1,0,1,1,13,37.7749,-122.4194,2,12,0.5435255239586051,165633310.0531065,0.6816417722701222,13,0.1641646107480904,0
CUST_24966,31,2059728290.0,3,14,3,2,521450199.9999999,13.49,0,0.25,1,6,1,1,3,1,7,2,32.7767,-96.797,2,60,0.2531645569620253,198862886.0439739,0.3497126730458093,14,0.6816840465958317,0
CUST_32574,56,2346525900.0,3,0,0,0,187722072.0,6.17,0,0.08,1,19,1,1,3,1,3,10,40.7128,-74.006,3,36,0.08,389148663.1508703,0.2458403442940349,11,0.9215056760036372,0
CUST_30548,37,777169378.0799999,2,4,4,2,202061952.5,10.99,1,0.26,0,17,1,1,2,0,5,9,45.5017,-73.5673,2,36,0.2599973161567364,146070518.3077233,0.4479492895973152,14,0.8893584977189014,2
CUST_21170,32,2085800800.0,2,0,3,2,130362550.0,10.99,0,0.06,1,6,1,1,0,1,3,10,40.7128,-74.006,0,36,0.0625,595778287.776353,0.3481352762815859,13,0.898370579901153,0
CUST_15459,22,3571933870.0,3,3,5,1,651812750.0,9.99,0,0.18,1,4,0,1,0,0,5,12,46.8139,-71.208,2,60,0.1824817518248175,792662610.6976887,0.4043958856096316,3,0.268848513430013,1
CUST_28035,30,1470489564.0,2,1,3,1,182507570.0,11.49,1,0.12,1,10,1,3,0,0,4,11,45.4215,-75.6972,2,24,0.1241134751773049,157000775.7117226,0.2308811663975349,13,0.3745843931319312,1
CUST_17669,24,1626924624.0,2,8,2,1,391087650.0,9.45,0,0.24,1,2,1,1,3,1,3,10,40.7128,-74.006,2,60,0.2403846153846154,180527619.0346807,0.3513471125842893,11,0.9428704850531672,0
CUST_24302,30,2216163350.0,2,5,5,0,109504542.0,5.99,0,0.05,1,6,1,3,0,2,6,3,55.9533,-3.1883,2,60,0.0494117647058823,176246043.7890161,0.1289393156822199,11,0.5839603826278084,0
CUST_15467,21,1838111955.0,2,5,4,0,391087650.0,8.0,0,0.21,1,3,0,3,3,0,4,15,43.6532,-79.3832,2,60,0.2127659574468085,169086966.8162477,0.3047554395652945,6,0.3994428870407018,2
CUST_25130,29,988669579.1999999,2,2,0,2,312870120.0,13.48,1,0.32,0,10,0,3,3,1,3,0,42.8864,-78.8784,2,36,0.3164556962025316,233147001.6182391,0.5522746255225722,4,0.2142941307763051,1
CUST_02506,22,469305180.0,2,3,3,1,78217530.0,10.59,1,0.17,1,3,1,3,3,0,4,11,45.4215,-75.6972,0,36,0.1666666666666666,56809697.56091767,0.2877173176757129,7,0.9218290378783665,3
CUST_31266,40,2190090840.0,3,4,1,2,467349741.75,14.26,0,0.21,1,16,1,3,0,1,7,2,32.7767,-96.797,2,24,0.2133928571428571,592232259.7174767,0.4838073298674116,14,0.7662941986131853,0
CUST_00449,26,2708203758.72,2,6,3,6,625740240.0,20.03,1,0.23,1,4,0,0,3,1,7,5,29.7604,-95.3698,2,60,0.2310536044362292,503946097.4713275,0.4171349123321726,15,0.3565540890116898,0
CUST_24349,27,1877220720.0,3,3,3,0,391087650.0,5.42,0,0.21,1,5,1,1,3,0,5,9,45.5017,-73.5673,2,24,0.2083333333333333,283361455.6356978,0.3592806634031281,11,0.1950307069937294,1
CUST_10108,23,1407915540.0,2,7,5,2,247688845.0,14.65,0,0.18,1,2,0,1,3,0,4,15,43.6532,-79.3832,2,24,0.1759259259259259,200273123.8421248,0.3181738933303661,3,0.2919605883346035,1
CUST_28468,35,1564350600.0,2,0,1,2,104290040.0,13.98,0,0.07,0,7,0,3,0,1,3,0,42.8864,-78.8784,1,60,0.0666666666666666,168593687.4315202,0.1744389828159494,3,0.1996912197725824,0
CUST_08850,23,1564350600.0,3,7,0,2,52145020.0,15.23,0,0.03,0,2,1,3,3,2,8,1,51.4816,-3.1791,2,60,0.0333333333333333,125911470.724314,0.1138213458826391,7,0.1747043638537865,0
CUST_04365,22,563166216.0,2,0,5,2,125148048.0,13.49,0,0.22,1,3,0,1,1,1,3,0,42.8864,-78.8784,2,60,0.2222222222222222,74001543.87075485,0.3536248912181814,14,0.1698254893561484,0
CUST_25270,32,1261909484.0,2,1,5,0,312870120.0,6.62,0,0.25,1,7,0,2,0,2,2,6,51.5074,-0.1278,2,36,0.2479338842975206,98493519.19483337,0.3259850602682635,10,0.2526417521305938,0
CUST_06965,22,2607251000.0,2,3,2,2,156435060.0,12.98,0,0.06,0,2,0,1,0,2,6,4,55.8642,-4.2518,2,36,0.06,441949781.5943552,0.2295079536240873,4,0.1278287545602764,2
CUST_26824,28,2998338650.0,3,12,2,0,573595220.0,7.51,0,0.19,1,7,0,2,0,0,5,9,45.5017,-73.5673,0,36,0.1913043478260869,888348164.5525987,0.4875844776748613,15,0.4162624436490887,2
CUST_04218,23,1042900400.0,3,2,5,1,182507570.0,8.88,0,0.17,1,3,0,3,3,0,0,17,48.4284,-123.3656,0,12,0.175,170957707.2061298,0.3389252484763932,12,0.2577553892316929,1
CUST_09798,25,1681676895.0,1,4,0,2,312870120.0,13.48,0,0.19,0,4,0,1,0,1,3,10,40.7128,-74.006,3,36,0.1860465116279069,347018629.2006547,0.3923992481330098,6,0.648907561683148,0
CUST_16387,24,1877220720.0,2,4,2,1,391087650.0,10.99,0,0.21,1,2,1,3,0,1,3,10,40.7128,-74.006,2,36,0.2083333333333333,518142658.0862029,0.4843491755653554,2,0.6199809717733346,0
CUST_10817,26,1095045420.0,2,1,5,0,260725100.0,6.54,0,0.24,1,4,1,1,0,0,4,11,45.4215,-75.6972,2,36,0.238095238095238,98179749.57087423,0.3277533908784114,2,0.3974535668981102,0
CUST_18407,27,1955438250.0,2,3,5,1,521450199.9999999,11.83,0,0.27,1,10,1,3,3,0,4,15,43.6532,-79.3832,2,24,0.2666666666666666,528702675.6388906,0.5370422081284799,6,0.8280351735664614,0
CUST_09986,22,594453228.0,2,4,0,1,239867092.0,9.88,1,0.4,1,2,0,1,0,2,2,6,51.5074,-0.1278,3,36,0.4035087719298245,155276786.4127312,0.6647181978339449,5,0.4546713596744509,3
CUST_12249,24,2085800800.0,3,2,0,0,521450199.9999999,6.54,0,0.25,1,4,0,1,3,1,7,2,32.7767,-96.797,2,36,0.25,468672484.2093264,0.4746966652852595,15,0.2427486536810541,0
CUST_00139,25,5631662160.0,3,2,2,3,651812750.0,16.07,0,0.12,1,3,1,0,0,0,0,17,48.4284,-123.3656,2,36,0.1157407407407407,1319205799.773134,0.3499887766302257,5,0.9090202288968549,0
CUST_06290,23,837553311.2399999,2,4,5,3,156435060.0,16.77,1,0.19,0,3,0,3,1,1,3,10,40.7128,-74.006,2,36,0.1867762420620097,128096762.334405,0.3397178645418461,4,0.4140464087925818,0
CUST_16854,22,1877220720.0,3,3,2,1,130362550.0,10.99,0,0.07,1,3,0,3,3,1,1,13,37.7749,-122.4194,2,60,0.0694444444444444,543988031.6582555,0.3592281794429882,8,0.6109109804462689,0
CUST_15862,24,3519788850.0,2,3,2,4,417160160.0,16.69,0,0.12,1,2,1,3,3,0,5,9,45.5017,-73.5673,2,12,0.1185185185185185,1045905582.074482,0.4156686109379778,14,0.9452510034727324,0
CUST_22418,33,1173262950.0,2,0,4,1,182507570.0,10.38,0,0.16,1,8,1,1,3,1,7,2,32.7767,-96.797,2,12,0.1555555555555555,243804734.1338224,0.3633561463215236,13,0.7547553738076215,1
CUST_30013,37,1694713150.0,2,7,3,0,234652590.0,6.91,0,0.14,1,15,0,1,3,1,3,10,40.7128,-74.006,0,24,0.1384615384615384,240719249.1664485,0.2805028326867284,7,0.3655256676476783,1
CUST_30579,36,886465340.0,2,2,3,1,208580080.0,10.99,0,0.24,1,16,1,3,2,2,2,8,53.4808,-2.2426,3,24,0.2352941176470588,104583657.1605524,0.3532723988515471,9,0.2665536186434949,0
CUST_15580,23,3832658970.0,3,4,3,1,651812750.0,10.25,0,0.17,1,3,0,3,1,2,2,8,53.4808,-2.2426,3,60,0.1700680272108843,651204242.0633422,0.3399772852900978,8,0.7468936131122136,1
CUST_06104,22,391087650.0,2,6,5,0,156435060.0,6.03,1,0.4,1,3,1,1,3,0,0,17,48.4284,-123.3656,2,60,0.4,95833261.97869587,0.6450429257448961,12,0.8789173514844287,1
CUST_13893,23,1355770520.0,2,7,2,0,365015140.0,6.91,0,0.27,1,3,1,1,3,0,4,11,45.4215,-75.6972,2,60,0.2692307692307692,124410974.89195,0.3609948052948887,6,0.2979595184019183,0
CUST_18920,30,1095045420.0,2,0,4,1,48234143.5,11.99,0,0.04,1,5,1,2,2,0,5,12,46.8139,-71.208,2,60,0.044047619047619,81631283.34992199,0.1185936441338862,1,0.7175056955306484,1
CUST_03536,24,964682870.0,3,4,5,1,651812750.0,10.08,0,0.68,1,2,0,2,0,2,2,8,53.4808,-2.2426,3,60,0.6756756756756757,170338788.2113416,0.8522505828380073,7,0.2638988401275062,2
CUST_27612,29,3910876500.0,3,2,1,1,417160160.0,11.14,0,0.11,1,7,1,3,1,1,1,13,37.7749,-122.4194,2,12,0.1066666666666666,227904950.9212987,0.16494131454197,15,0.1993753712091698,1
CUST_21451,34,1199335460.0,2,1,0,1,152524183.5,11.12,0,0.13,1,8,1,2,3,2,6,4,55.8642,-4.2518,3,36,0.1271739130434782,342395137.7894218,0.4126612926873868,8,0.8824700193130316,0
CUST_11959,24,2033655780.0,3,3,3,1,521450199.9999999,10.37,0,0.26,1,2,1,1,0,1,3,0,42.8864,-78.8784,2,60,0.2564102564102564,206350527.7197199,0.357878031708847,3,0.2512786057032508,0
CUST_18785,29,1682928375.48,2,1,0,2,26072510.0,14.27,0,0.02,0,5,0,3,0,2,2,6,51.5074,-0.1278,2,12,0.0154923467806903,139201267.1356691,0.0982060672002931,1,0.3981991095495776,0
CUST_28658,27,1251480480.0,2,0,3,1,260725100.0,10.62,0,0.21,1,7,0,1,0,2,2,6,51.5074,-0.1278,2,60,0.2083333333333333,351532750.6284338,0.4892268480515443,1,0.3446699742142015,0
CUST_21931,28,1314054504.0,3,4,4,0,312870120.0,10.99,0,0.24,1,8,1,1,3,0,5,12,46.8139,-71.208,0,12,0.238095238095238,278209961.8690206,0.4498139765662418,8,0.7909132244016609,0
CUST_13233,22,938610360.0,2,1,0,1,318084622.0,11.49,1,0.34,1,3,1,3,3,0,0,17,48.4284,-123.3656,2,36,0.3388888888888889,271923225.7805001,0.6285972038285409,8,0.8876913353512136,0
CUST_05303,25,1173262950.0,3,5,0,1,99075538.0,10.65,0,0.08,1,2,0,3,3,2,2,6,51.5074,-0.1278,0,12,0.0844444444444444,120506746.3257457,0.1871552189777625,9,0.1522049915699922,0
CUST_08912,26,1564350600.0,3,3,2,1,521450199.9999999,10.74,0,0.33,1,4,1,3,0,0,4,11,45.4215,-75.6972,2,24,0.3333333333333333,190442238.7768734,0.4550721806076422,10,0.2980519056553243,0
CUST_08445,26,5996677300.0,2,0,2,0,195543825.0,8.0,0,0.03,1,2,1,3,3,0,4,11,45.4215,-75.6972,3,60,0.0326086956521739,991476447.0596182,0.1979463313891541,3,0.7460882986074919,0
CUST_25733,27,917648061.9599999,2,4,5,2,319388247.5,13.23,1,0.35,1,7,0,3,3,0,5,9,45.5017,-73.5673,2,24,0.3480509148766905,63521619.36806172,0.4172731167221193,12,0.7304434610998198,1
CUST_09369,22,1600904259.02,3,7,2,1,281583108.0,9.99,0,0.18,1,2,1,3,1,0,4,15,43.6532,-79.3832,0,36,0.1758900361551741,401676194.7774382,0.4267958554846359,6,0.0792497791121806,1
CUST_17827,25,1042900400.0,3,6,0,2,130362550.0,12.61,0,0.13,0,4,1,3,2,1,1,13,37.7749,-122.4194,2,12,0.125,131762950.8220362,0.2513427944049463,2,0.5523530960411152,0
CUST_12564,21,2164018330.0,3,3,4,0,365015140.0,8.49,0,0.17,1,2,0,1,3,2,8,1,51.4816,-3.1791,2,24,0.1686746987951807,540099720.0835222,0.4182565588913113,6,0.7526494870262347,1
CUST_10554,23,1785966935.0,3,7,2,2,109504542.0,11.66,0,0.06,0,4,0,1,3,2,8,14,51.6214,-3.9436,2,24,0.0613138686131386,125391898.1119917,0.1315233980588737,6,0.3406409563132537,0
CUST_17852,27,271154104.0,1,4,0,2,123844422.5,14.72,1,0.46,0,7,0,3,3,1,3,0,42.8864,-78.8784,2,24,0.4567307692307692,57209021.59625243,0.667714194347036,15,0.1134426311178168,0
CUST_14541,25,2867976100.0,3,8,3,0,143398805.0,6.62,0,0.05,1,2,1,3,1,0,4,11,45.4215,-75.6972,3,60,0.05,815184155.2231406,0.3342367323853014,9,0.2895901001441251,0
CUST_19435,28,886465340.0,2,1,0,3,78217530.0,15.7,1,0.09,0,10,1,2,1,1,7,5,29.7604,-95.3698,0,60,0.088235294117647,153437297.3935467,0.2613241792324861,10,0.8823895159585066,0
CUST_14243,24,2659396020.0,3,8,4,1,521450199.9999999,10.25,0,0.2,1,3,0,1,3,2,8,14,51.6214,-3.9436,2,36,0.196078431372549,708505293.8746641,0.4624942974362517,1,0.5178255658550026,0
CUST_07952,22,1433988050.0,1,2,2,0,57359522.0,5.42,0,0.04,1,3,1,2,3,0,4,11,45.4215,-75.6972,2,12,0.04,77799910.17185031,0.0942542249022579,14,0.3596796081448939,2
CUST_08224,23,1460164850.04,3,0,2,2,260725100.0,13.61,0,0.18,1,4,1,3,0,2,2,8,53.4808,-2.2426,2,60,0.1785586743804014,282355919.52379,0.3719313059131047,1,0.1806561847614958,0
CUST_17388,23,1251480480.0,2,6,2,0,125148048.0,7.9,0,0.1,1,2,1,3,3,1,7,2,32.7767,-96.797,2,60,0.1,252420375.9009513,0.3016974135313331,6,0.4968234716357652,1
CUST_02070,24,782175300.0,3,8,1,2,130362550.0,13.48,1,0.17,0,2,1,2,3,2,8,14,51.6214,-3.9436,2,36,0.1666666666666666,158136699.288086,0.3688421883023997,14,0.5433248509153806,0
CUST_31931,41,104290040.0,2,0,5,2,52145020.0,13.22,1,0.5,0,15,1,3,1,2,2,8,53.4808,-2.2426,1,36,0.5,29041405.59192037,0.7784676810165226,11,0.8632572611191038,1
CUST_25801,33,2346525900.0,3,0,1,1,208580080.0,12.53,0,0.09,1,7,0,0,0,0,0,17,48.4284,-123.3656,2,60,0.0888888888888888,350433106.9677609,0.2382301371434941,9,0.6233375508175475,0
CUST_01524,23,716994025.0,3,7,2,1,164256813.0,10.99,0,0.23,1,3,0,3,0,0,0,16,49.2827,-123.1207,1,12,0.2290909090909091,62497559.58556098,0.3162569905454386,15,0.2012860607410114,1
CUST_06914,26,2137945820.0,2,8,1,0,156435060.0,7.88,0,0.07,1,3,0,1,1,1,1,7,34.0522,-118.2437,2,36,0.073170731707317,142743796.6553146,0.1399375296869378,4,0.7943416932142048,1
CUST_22480,29,688314264.0,2,4,5,0,187722072.0,7.49,0,0.27,1,10,1,1,3,0,4,11,45.4215,-75.6972,2,60,0.2727272727272727,73692869.0665084,0.3797900969643546,10,0.5658604482872654,1
CUST_05095,24,1128939683.0,3,2,3,1,625740240.0,10.62,0,0.55,1,2,1,0,1,2,2,6,51.5074,-0.1278,2,36,0.5542725173210161,303914690.7873171,0.8234761739589919,15,0.4150346867130675,2
CUST_26018,32,876036336.0,1,0,2,3,208580080.0,16.02,0,0.24,1,7,1,3,1,1,7,5,29.7604,-95.3698,3,36,0.238095238095238,158899085.1292981,0.4194793640720607,6,0.1829271456857084,0
CUST_20850,34,1433988050.0,2,7,4,0,234652590.0,7.74,0,0.16,1,6,1,3,2,2,6,4,55.8642,-4.2518,1,24,0.1636363636363636,320391348.9548344,0.387063155062439,10,0.8140790915484684,0
CUST_17603,24,909930599.0,2,3,4,1,130362550.0,11.49,0,0.14,1,3,0,3,1,0,5,9,45.5017,-73.5673,2,60,0.1432664756446991,61999892.48743016,0.2114034220838749,13,0.6216132937493081,0
CUST_19980,27,1616495620.0,2,9,2,2,271154104.0,13.49,0,0.17,0,10,1,3,0,2,8,1,51.4816,-3.1791,2,60,0.1677419354838709,208567585.461965,0.296766464150373,2,0.8152151920930876,0
CUST_08036,26,1433988050.0,3,10,4,0,325906375.0,8.94,0,0.23,1,2,1,1,3,1,1,7,34.0522,-118.2437,2,60,0.2272727272727272,296091971.2528862,0.4337542047528822,13,0.2830061432135866,2
CUST_13894,23,834320320.0,1,7,2,2,91253785.0,15.27,0,0.11,1,3,1,3,2,2,2,6,51.5074,-0.1278,3,24,0.109375,239150264.4000318,0.3960158244737846,9,0.6891965315864138,0
CUST_26699,27,2867976100.0,1,0,4,3,651812750.0,16.32,0,0.23,0,7,0,1,3,1,7,5,29.7604,-95.3698,2,36,0.2272727272727272,705435361.187509,0.4732424761794594,10,0.5155817718594797,0
CUST_13425,24,2372598410.0,3,0,3,1,195543825.0,10.39,0,0.08,1,2,1,3,3,0,5,12,46.8139,-71.208,2,36,0.0824175824175824,671471229.2181958,0.3654284899475238,3,0.3000814306215019,1
CUST_12792,23,2216163350.0,3,3,2,0,187722072.0,6.92,0,0.08,1,4,1,1,3,0,5,12,46.8139,-71.208,3,36,0.0847058823529411,228889588.5910847,0.1879877945779965,15,0.755778168450103,1
CUST_20472,28,782175300.0,2,1,2,2,125148048.0,13.47,0,0.16,1,8,1,1,3,1,1,13,37.7749,-122.4194,2,60,0.16,144523892.2266777,0.3447717413560331,3,0.2237346012420906,1
CUST_02018,24,886465340.0,2,0,4,3,365015140.0,14.61,1,0.41,0,2,1,1,0,1,3,0,42.8864,-78.8784,3,36,0.4117647058823529,170182161.5644461,0.6037430651991944,4,0.1731613418780045,0
CUST_14142,23,2607251000.0,3,7,2,3,391087650.0,16.0,0,0.15,0,2,1,3,0,2,2,6,51.5074,-0.1278,1,36,0.15,632480768.9548081,0.3925853011293534,14,0.0609296989469755,1
CUST_23393,33,1616495620.0,1,2,1,2,255510598.0,13.79,0,0.16,0,10,0,3,0,0,4,15,43.6532,-79.3832,2,36,0.1580645161290322,319814922.2336791,0.3559091117325015,14,0.8182843022471625,0
CUST_05767,24,1207809025.75,3,6,5,0,93861036.0,7.68,0,0.08,1,4,1,3,3,0,0,17,48.4284,-123.3656,2,36,0.077711818672423,107565708.8033518,0.1667703589797849,1,0.266748078491656,0
CUST_30581,47,782175300.0,2,5,3,1,208580080.0,12.18,1,0.27,1,11,1,3,3,0,5,9,45.5017,-73.5673,0,24,0.2666666666666666,178518369.9342932,0.4948998644348565,3,0.8093077977393334,0
CUST_18882,27,1423559046.0,2,2,2,2,39108765.0,13.23,0,0.03,0,8,1,1,3,2,8,14,51.6214,-3.9436,2,60,0.0274725274725274,79288909.75471573,0.0831701888919862,13,0.8471564310702531,0
CUST_16296,24,3389426300.0,3,3,3,1,651812750.0,11.83,0,0.19,1,3,0,3,3,1,1,7,34.0522,-118.2437,2,36,0.1923076923076923,632254461.1539297,0.3788450013366361,1,0.8388777241748373,1
CUST_16328,21,1694713150.0,2,0,4,1,312870120.0,11.71,0,0.18,1,3,1,3,0,0,4,11,45.4215,-75.6972,3,60,0.1846153846153846,392443265.3904105,0.4161845238472426,7,0.6536097264694287,1
CUST_21758,28,1303625500.0,1,3,1,3,221616335.0,14.83,0,0.17,0,5,0,1,0,2,6,3,55.9533,-3.1883,1,36,0.17,276767600.1791483,0.3823060650310601,4,0.4298513772472073,0
CUST_27225,35,3303282726.96,3,19,5,1,632258367.5,10.38,0,0.19,1,6,0,1,0,2,8,1,51.4816,-3.1791,3,36,0.1914030435057144,590036108.0720396,0.3700241779476482,9,0.2381834125176874,1
CUST_00275,25,2398670920.0,2,6,1,1,651812750.0,12.69,0,0.27,1,3,1,3,0,2,8,1,51.4816,-3.1791,2,36,0.2717391304347826,700963894.534332,0.5639692519949056,9,0.66530940986405,1
CUST_32438,51,1564350600.0,3,1,0,0,195543825.0,10.99,0,0.13,1,24,1,1,3,0,0,17,48.4284,-123.3656,0,36,0.125,388763538.6361756,0.3735143283329042,14,0.9273246785934708,0
CUST_24238,29,1042900400.0,2,1,1,2,260725100.0,13.16,1,0.25,1,7,1,3,0,1,3,0,42.8864,-78.8784,2,60,0.25,63898000.52035841,0.3112695138676314,10,0.473716707607039,0
CUST_21673,34,1303625500.0,1,4,2,0,260725100.0,6.03,0,0.2,1,5,0,1,1,0,0,16,49.2827,-123.1207,1,12,0.2,205647886.1915317,0.3577507391436663,2,0.5839866682151107,1
CUST_17842,29,2216163350.0,2,1,0,1,912537850.0,11.99,1,0.41,1,8,1,1,3,0,0,17,48.4284,-123.3656,2,36,0.4117647058823529,636268905.9571055,0.6988684999041725,9,0.746755541930783,0
CUST_14092,24,2607251000.0,3,4,4,0,417160160.0,6.54,0,0.16,1,2,1,2,1,1,3,10,40.7128,-74.006,3,24,0.16,187514114.5760001,0.2319202388170529,5,0.7795047217862139,0
CUST_18783,31,1407915540.0,2,15,5,2,26072510.0,10.99,0,0.02,0,7,1,3,3,2,8,14,51.6214,-3.9436,3,60,0.0185185185185185,323843342.2079144,0.2485346899487411,11,0.8075362643575547,0
CUST_26379,30,2169311049.53,2,6,5,0,367622391.0,6.03,0,0.17,1,8,1,3,1,1,3,0,42.8864,-78.8784,0,36,0.1694650433277646,119047690.8792466,0.2243431535485369,5,0.5685321463124986,1
CUST_18615,34,1694713150.0,2,0,2,0,466697929.0,7.9,0,0.28,1,8,0,3,0,0,4,15,43.6532,-79.3832,2,24,0.2753846153846154,197296075.5084651,0.391803181859104,15,0.708399310184459,0
CUST_18486,27,3441571320.0,2,6,4,2,521450199.9999999,12.73,0,0.15,1,8,0,3,3,1,3,0,42.8864,-78.8784,2,60,0.1515151515151515,676450910.402042,0.3480680767650173,11,0.6655341842650734,0
CUST_06746,22,730030280.0,2,6,3,1,185766633.75,10.99,0,0.25,1,4,1,1,0,2,6,3,55.9533,-3.1883,3,36,0.2544642857142857,196603117.0164585,0.5237724533377691,13,0.7333994410338959,0
CUST_15506,23,1940420484.24,2,4,2,2,391087650.0,13.47,0,0.2,0,3,1,1,0,0,4,11,45.4215,-75.6972,0,36,0.2015478877781361,462601399.4403275,0.4399505449328885,2,0.7610536503530007,1
CUST_25903,29,2398670920.0,3,3,1,0,292012112.0,10.99,0,0.12,1,5,0,3,1,2,8,14,51.6214,-3.9436,1,60,0.1217391304347826,429213236.8655818,0.3006770719785029,6,0.8467445884516556,0
CUST_32238,36,3598006380.0,3,0,4,2,260725100.0,13.98,0,0.07,0,15,1,3,3,0,0,16,49.2827,-123.1207,3,36,0.072463768115942,1055611979.574551,0.3658517913952533,3,0.2361489177887823,0
CUST_31801,36,500592191.9999999,1,0,1,2,117326295.0,13.49,1,0.23,0,14,0,1,1,2,6,4,55.8642,-4.2518,2,36,0.234375,71862096.62432322,0.377929169986581,3,0.5631073576120784,0
CUST_05419,24,1173262950.0,3,5,0,0,260725100.0,5.79,0,0.22,1,4,0,3,0,2,2,8,53.4808,-2.2426,3,24,0.2222222222222222,87078808.45924331,0.2964415679019296,12,0.2131678615242017,0
CUST_21086,29,1494267693.12,2,3,3,1,130362550.0,11.86,0,0.09,1,6,0,1,1,1,7,5,29.7604,-95.3698,2,12,0.0872417643774427,345629820.6339929,0.3185455811067765,2,0.8867813992649722,2
CUST_03140,25,719601276.0,2,4,4,1,91253785.0,10.99,0,0.13,1,4,0,1,0,1,3,10,40.7128,-74.006,2,36,0.1268115942028985,139440216.9574881,0.3205858711644198,14,0.7825546691947614,0
CUST_23146,30,1564350600.0,3,8,0,2,192936574.0,13.11,0,0.12,0,5,1,1,1,2,2,6,51.5074,-0.1278,2,36,0.1233333333333333,371922706.8885643,0.3610822796939282,9,0.8180718623226428,1
CUST_14081,23,2242235860.0,2,4,5,0,365015140.0,6.62,0,0.16,1,3,1,1,1,2,2,6,51.5074,-0.1278,0,36,0.1627906976744186,337578950.4751695,0.3133453099243403,8,0.8919788040292921,0
