Lãi suất khoản vay (%),Tỷ lệ khoản vay trên thu nhập,Tỷ lệ tổng nợ trên thu nhập,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Số tiền vay đề nghị (VND),Mục đích khoản vay,"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)"
7.9,0.1263157894736842,0.3160034706976378,1238444225.0,3,1,156435060.0,4,0
9.76,0.0694444444444444,0.1602059275424187,938610360.0,2,1,65181274.99999999,3,0
12.42,0.2,0.4055331089483905,2346525900.0,2,1,469305180.0,2,0
16.4,0.1968503937007874,0.2752028614170924,1324483508.0,2,0,260725100.0,4,0
12.68,0.25,0.4987009387653155,1564350600.0,3,1,391087650.0,2,0
7.66,0.2857142857142857,0.3434102068684294,1095045420.0,2,1,312870120.0,5,0
7.29,0.2744756568486409,0.4721099646197574,1377358558.28,3,1,378051395.0,5,0
6.03,0.0422222222222222,0.1790674652751585,2346525900.0,1,1,99075538.0,1,0
7.51,0.0238095238095238,0.1067703730261606,1095045420.0,2,1,26072510.0,1,1
9.91,0.0909090909090909,0.3316754916578756,1433988050.0,3,1,130362550.0,5,0
8.88,0.2353051908325097,0.344249952863301,2216059059.96,3,1,521450199.9999999,5,0
9.76,0.1136363636363636,0.3044099452167737,573595220.0,2,1,65181274.99999999,3,0
5.79,0.2105263157894736,0.3145530607536998,594453228.0,3,1,125148048.0,0,0
6.03,0.274,0.4373776311295789,1303625500.0,3,1,357193387.0,4,0
10.99,0.11,0.1660977374003028,1564350600.0,2,1,172078566.0,0,0
6.91,0.3947368421052631,0.5243177547784849,1188906456.0,3,1,469305180.0,5,0
6.99,0.1041666666666666,0.4009588386655311,1251480480.0,2,1,130362550.0,4,0
10.99,0.25,0.5044472313844374,2085800800.0,3,1,521450199.9999999,0,0
7.74,0.2171875,0.3491680674835766,834320320.0,3,1,181203944.5,4,0
10.25,0.1282051282051282,0.2285703655433426,1016827890.0,2,1,130362550.0,4,0
7.51,0.1068376068376068,0.2278047743443229,1220193468.0,3,1,130362550.0,3,0
15.37,0.1066666666666666,0.2162056259980163,1955438250.0,2,0,208580080.0,4,0
15.33,0.118076923076923,0.3332413768668255,1694713150.0,2,0,200106514.25,0,0
12.87,0.0473709142586451,0.1822513661831734,1981406469.96,3,1,93861036.0,5,0
15.13,0.0925925925925925,0.1675242434862367,1407915540.0,2,1,130362550.0,1,1
15.95,0.4976114649681528,0.6493365329779297,785929741.4399999,2,0,391087650.0,2,1
10.99,0.3453038674033149,0.560231159693558,453035933.76,2,1,156435060.0,4,1
13.85,0.1066666666666666,0.3498635784450855,2346525900.0,2,0,250296096.0,3,0
8.9,0.109090909090909,0.2848686507768611,1433988050.0,2,1,156435060.0,3,0
17.27,0.0472972972972973,0.217514771971739,1157619444.0,2,1,54752271.0,0,0
10.38,0.392156862745098,0.6455420840657459,1329698010.0,2,1,521450199.9999999,4,1
7.88,0.2352941176470588,0.2954138754832394,1329698010.0,2,1,312870120.0,0,1
10.95,0.0909090909090909,0.3654367065164079,860392830.0,2,1,78217530.0,0,0
12.73,0.1225490196078431,0.1986014918312627,851006726.4,2,0,104290040.0,3,0
14.84,0.1944444444444444,0.3584774138850709,938610360.0,3,1,182507570.0,3,1
15.27,0.2222222222222222,0.4773519603297926,1407915540.0,3,1,312870120.0,5,0
15.95,0.2122954444935869,0.27223783687058,1473748627.75,3,1,312870120.0,5,1
18.25,0.3571428571428571,0.4516560000245901,1460060560.0,2,1,521450199.9999999,2,1
11.89,0.2320185614849187,0.4959931761890023,1460842735.3,3,1,338942630.0,0,0
14.26,0.25,0.5181411054300424,125148048.0,2,0,31287012.0,5,1
15.62,0.0476190476190476,0.126718570796948,1095045420.0,1,0,52145020.0,5,0
9.99,0.3071428571428571,0.5784673376280727,1825075700.0,2,1,560558965.0,1,1
12.73,0.1854545454545454,0.3330965158129936,1433988050.0,2,1,265939602.0,3,0
5.79,0.0389150943396226,0.1993845688693736,1658211636.0,3,1,64529462.24999999,4,0
10.36,0.0224358974358974,0.1043844598730279,2033655780.0,3,1,45626892.5,0,0
10.99,0.1290322580645161,0.282388242451872,1616495620.0,3,1,208580080.0,0,0
14.22,0.2222222222222222,0.4690903962134755,1407915540.0,2,0,312870120.0,3,1
10.62,0.125,0.2626713800296829,5214502000.0,2,1,651812750.0,4,0
16.29,0.1111111111111111,0.2019741099688482,563166216.0,2,1,62574023.99999999,2,1
13.61,0.1349564090798672,0.2536176290605592,2897881268.97,3,0,391087650.0,2,0
10.25,0.1666666666666666,0.4621645337428799,938610360.0,3,1,156435060.0,0,0
14.65,0.04,0.1011520613054851,651812750.0,2,0,26072510.0,5,0
11.83,0.0666666666666666,0.1753629443959971,1564350600.0,2,1,104290040.0,2,0
7.29,0.1178947368421052,0.3388523728302559,2476888450.0,3,1,292012112.0,1,0
8.9,0.193314538864277,0.3947963444065044,971070634.95,2,1,187722072.0,2,0
14.72,0.3222222222222222,0.4363262552536027,469305180.0,2,0,151220558.0,1,1
8.88,0.2354766324071252,0.3021601610404719,1882278786.94,2,1,443232670.0,1,0
8.94,0.145,0.3869693575280216,2607251000.0,2,1,378051395.0,0,0
13.49,0.0541666666666666,0.3531251718510048,1564350600.0,3,0,84735657.5,1,0
10.99,0.0434782608695652,0.1380724024998332,2998338650.0,3,1,130362550.0,4,0
7.51,0.1818181818181818,0.2604838446140496,1433988050.0,3,1,260725100.0,0,1
10.99,0.3059440559440559,0.4886880941742956,596539028.8,2,1,182507570.0,4,1
12.42,0.2,0.4569952388970532,782175300.0,2,1,156435060.0,3,0
13.11,0.1454545454545454,0.2590061803649045,1433988050.0,2,1,208580080.0,4,0
7.14,0.1066666666666666,0.3385207720732004,1955438250.0,3,1,208580080.0,0,0
16.0,0.1363636363636363,0.3215759994390312,573595220.0,1,1,78217530.0,2,0
7.88,0.0857142857142857,0.2946516569580626,1825075700.0,3,1,156435060.0,4,0
18.3,0.2828054298642534,0.4335767620865399,2304809884.0,3,1,651812750.0,5,1
10.2,0.1,0.1661609254968609,834320320.0,2,1,83432032.0,5,0
10.75,0.202020202020202,0.2982889701030554,1290589245.0,3,1,260725100.0,3,0
11.83,0.0975609756097561,0.3136515049530089,3206918730.0,2,1,312870120.0,5,0
7.14,0.1956521739130435,0.390090771925233,1199335460.0,2,1,234652590.0,0,0
14.35,0.0588235294117647,0.2017610158373166,2216163350.0,3,1,130362550.0,2,0
16.95,0.2592592592592592,0.4239628870959104,2111873310.0,2,0,547522710.0,2,1
14.5,0.5736607142857143,0.7162071898404849,876036336.0,2,1,502547630.2499999,2,1
6.54,0.2857142857142857,0.4741401825316303,1825075700.0,3,1,521450199.9999999,3,0
15.65,0.0333333333333333,0.2334241717379209,7821752999.999999,3,0,260725100.0,2,0
16.08,0.2631578947368421,0.3525349414691613,1981510760.0,3,0,521450199.9999999,1,1
11.49,0.1376146788990825,0.2131756460350195,2841903590.0,3,1,391087650.0,5,0
11.71,0.1454545454545454,0.3362986419825073,1433988050.0,2,1,208580080.0,0,0
7.88,0.1363636363636363,0.2035639933539287,2867976100.0,3,1,391087650.0,1,0
6.03,0.3070175438596491,0.4794428037086812,594453228.0,1,1,182507570.0,2,0
10.99,0.2258064516129032,0.4451854649721105,808247810.0,2,1,182507570.0,1,1
9.63,0.0161812297734627,0.3042139188774161,2416921677.0,3,1,39108765.0,2,0
12.49,0.103021978021978,0.1863323683583636,759231491.1999999,2,0,78217530.0,3,1
7.9,0.119205298013245,0.2715181759546578,1968474505.0,3,1,234652590.0,2,0
9.51,0.3846153846153846,0.6088369223700966,1694713150.0,3,1,651812750.0,3,0
15.23,0.2083333333333333,0.2811239239813922,750888288.0,2,0,156435060.0,0,0
10.99,0.0634920634920634,0.2471958418182871,1642568130.0,2,1,104290040.0,2,0
7.88,0.075,0.3644939086537152,6257402400.0,2,1,469305180.0,0,0
9.62,0.1492626425458236,0.2085678159710645,1746753879.96,3,1,260725100.0,2,0
5.79,0.0925925925925925,0.17114056326524,1407915540.0,3,1,130362550.0,5,0
7.29,0.06,0.1390086930908569,3128701200.0,2,1,187722072.0,3,0
11.89,0.0692307692307692,0.2170077630354445,1355770520.0,3,1,93861036.0,2,0
13.57,0.3418803418803419,0.5341370443698553,732116080.8,2,1,250296096.0,3,1
7.14,0.18,0.3844333419717615,1303625500.0,3,1,234652590.0,1,0
8.94,0.081967213114754,0.2412364143359936,3180846220.0,3,1,260725100.0,5,0
7.9,0.1030856985774173,0.3755035736284036,758762186.02,2,1,78217530.0,4,0
13.85,0.2909738717339667,0.4568014863852263,2195305342.0,2,1,638776495.0,5,0
10.99,0.1951219512195122,0.3356046138392434,1068972910.0,2,1,208580080.0,0,0
9.63,0.1433333333333333,0.4292631143417853,782175300.0,2,1,112111793.0,5,0
10.99,0.1967213114754098,0.2828498881564823,1590423110.0,3,1,312870120.0,0,0
10.99,0.15,0.4186460532776963,1564350600.0,3,1,234652590.0,4,0
11.48,0.0721750678445637,0.3504144714882629,7224796811.04,2,1,521450199.9999999,4,0
12.21,0.2580645161290322,0.5351109070095955,1212371715.0,3,1,312870120.0,2,0
8.94,0.1018518518518518,0.3690364175535586,1407915540.0,2,1,143398805.0,4,0
7.9,0.175,0.4409618335625047,834320320.0,2,1,146006056.0,3,0
8.49,0.125,0.3982066451064947,2085800800.0,2,1,260725100.0,0,0
11.11,0.14,0.3579399916782332,651812750.0,2,1,91253785.0,0,0
7.49,0.2,0.4420051176253975,2085800800.0,2,1,417160160.0,1,0
7.9,0.0597389558232931,0.2190298824365436,1298410998.0,2,1,77565717.25,2,0
13.49,0.0552083333333333,0.335148792334929,625740240.0,2,0,34546075.75,2,1
10.75,0.2898550724637681,0.4383765679225878,1799003190.0,3,1,521450199.9999999,0,0
9.32,0.1061740192174974,0.2922500714334693,2455639354.35,3,1,260725100.0,0,0
12.69,0.18,0.3141584340354813,1303625500.0,2,1,234652590.0,3,0
6.99,0.0359375,0.2233374887244273,1668640640.0,3,1,59966773.0,3,0
11.86,0.2916666666666667,0.3692612473103551,625740240.0,1,1,182507570.0,5,0
5.42,0.0642857142857142,0.1492633156182682,1825075700.0,2,1,117326295.0,0,0
6.03,0.1583982766267503,0.3226179211192169,1646009701.32,3,1,260725100.0,3,0
9.63,0.0369242130527093,0.2454774241911483,3389322009.96,3,1,125148048.0,0,0
11.86,0.0857191839533687,0.2630097186671895,1824971409.96,2,1,156435060.0,0,0
10.99,0.1714285714285714,0.3642311982930346,912537850.0,2,1,156435060.0,0,0
6.99,0.2133333333333333,0.2669797866633243,782175300.0,2,1,166864064.0,2,0
12.09,0.1,0.1584212039013149,2607251000.0,3,0,260725100.0,5,0
8.9,0.2440677966101695,0.4112970571235628,1538278090.0,2,1,375444144.0,0,0
15.31,0.2136752136752136,0.4138072998380072,2440386936.0,2,1,521450199.9999999,2,0
15.95,0.2702556618561159,0.4934752218802825,1929470030.04,2,1,521450199.9999999,4,1
13.92,0.0434782608695652,0.3248866150628439,719601276.0,3,0,31287012.0,2,0
10.99,0.2678093197643278,0.4647071798209604,1168257028.08,2,1,312870120.0,0,0
15.96,0.0961538461538461,0.2564262016684885,2169232832.0,2,0,208580080.0,3,0
14.27,0.1234567901234567,0.2456761674870574,2111873310.0,3,0,260725100.0,0,0
10.99,0.0178546377421535,0.1069634472800699,2044371581.61,2,1,36501514.0,3,0
15.68,0.1250096161243172,0.2011083336667432,1355666229.96,3,1,169471315.0,5,1
12.73,0.2272644631104323,0.4643127677978735,2868080390.04,3,0,651812750.0,2,0
12.69,0.275,0.5397042077073307,521450199.9999999,2,1,143398805.0,2,0
10.99,0.1470588235294117,0.2142817364784672,1329698010.0,2,1,195543825.0,2,0
7.51,0.2142857142857142,0.5006175548194576,1095045420.0,2,1,234652590.0,3,0
10.99,0.1194101140366589,0.1785771296871421,1746753879.96,3,1,208580080.0,5,0
7.49,0.16,0.3966880294682756,1303625500.0,2,1,208580080.0,2,0
17.27,0.3611111111111111,0.6215858221741749,938610360.0,2,1,338942630.0,2,1
17.49,0.1618497109826589,0.3393401609759767,4510544230.0,3,0,730030280.0,3,1
6.99,0.3348837209302325,0.4536209776789204,1121117930.0,2,1,375444144.0,3,1
7.14,0.1666666666666666,0.3306982624351187,938610360.0,3,1,156435060.0,1,1
16.7,0.108695652173913,0.1859341665780839,2398670920.0,3,0,260725100.0,4,0
10.62,0.1161290322580645,0.2879803600483394,4041239050.0,2,1,469305180.0,2,0
10.99,0.3571428571428571,0.5791123956857142,1460060560.0,1,1,521450199.9999999,2,0
11.14,0.1860678145619534,0.4645321362282751,1821608056.17,3,1,338942630.0,2,0
14.26,0.1428571428571428,0.2349242773907897,2555105980.0,2,1,365015140.0,2,1
7.88,0.0555555555555555,0.1175028734908197,1173262950.0,3,1,65181274.99999999,3,0
17.93,0.1851851851851851,0.3993345498059965,1407915540.0,2,0,260725100.0,2,1
10.99,0.2,0.3276815322958372,1303625500.0,3,1,260725100.0,0,0
10.99,0.0989583333333333,0.2389002031382119,2502960960.0,2,1,247688845.0,1,0
10.99,0.0262133013780707,0.2410316972515805,1392480614.08,3,1,36501514.0,4,0
7.9,0.1014492753623188,0.1993569713276952,3598006380.0,2,1,365015140.0,0,1
10.99,0.12,0.2066948892659273,3910876500.0,3,1,469305180.0,1,0
11.72,0.0560224089635854,0.234170265875598,1023867467.7,2,1,57359522.0,4,0
10.0,0.1363636363636363,0.4211991729962807,2867976100.0,3,1,391087650.0,5,0
9.88,0.2857142857142857,0.5094369422080476,1825075700.0,3,1,521450199.9999999,2,0
16.07,0.3720238095238095,0.4748022268599484,1051243603.2,3,1,391087650.0,2,0
10.99,0.4524886877828054,0.7235630393813356,1728607413.0,2,1,782175300.0,5,1
7.68,0.0531914893617021,0.1959872448367498,2450815940.0,3,1,130362550.0,3,0
10.75,0.204348536864476,0.3799766482000293,637942174.68,1,1,130362550.0,1,0
7.75,0.1111111111111111,0.2571420394032245,1173262950.0,2,1,130362550.0,2,0
10.99,0.1627906976744186,0.2137028265343132,1121117930.0,2,1,182507570.0,5,0
13.04,0.1207729468599033,0.2015736359235886,1511162679.6,2,0,182507570.0,0,0
12.99,0.1615853658536585,0.2791181430711605,1710356656.0,2,1,276368606.0,0,0
13.48,0.1851090086384204,0.4644699054906968,1014116348.96,2,0,187722072.0,0,0
12.68,0.1666666666666666,0.2625165079477722,1095045420.0,2,1,182507570.0,3,0
12.42,0.1329113924050632,0.4055317521560915,4119456580.0,3,1,547522710.0,1,0
9.63,0.3428571428571428,0.5722697717643286,912537850.0,3,1,312870120.0,4,0
9.99,0.0218181818181818,0.163866684168144,1433988050.0,2,1,31287012.0,0,0
14.26,0.4615384615384615,0.6307449894960981,677885260.0,2,1,312870120.0,4,1
13.48,0.1547987616099071,0.2313064398327493,1684284146.0,2,0,260725100.0,0,0
14.11,0.173076923076923,0.42041904283853,1355770520.0,2,0,234652590.0,0,0
8.9,0.131578947368421,0.2927063844839004,594453228.0,3,1,78217530.0,0,1
9.63,0.2142857142857142,0.3094666996920865,730030280.0,2,1,156435060.0,0,0
6.92,0.0505050505050505,0.1472041544670152,2581178490.0,3,1,130362550.0,0,0
13.23,0.0496153846153846,0.2013986420956156,3389426300.0,3,1,168167689.5,5,0
11.83,0.0588235294117647,0.295724547284697,2216163350.0,2,1,130362550.0,4,0
7.88,0.2666666666666666,0.485922995129777,1173262950.0,2,1,312870120.0,2,0
11.11,0.1195652173913043,0.3299661733917101,1199335460.0,2,1,143398805.0,5,1
9.62,0.0571428571428571,0.3244798822805652,1095045420.0,2,1,62574023.99999999,0,0
12.53,0.1333333333333333,0.3824319957951539,1564350600.0,1,1,208580080.0,0,0
11.14,0.1333333333333333,0.3518339353558136,1564350600.0,2,1,208580080.0,4,0
5.99,0.1142857142857142,0.2687167855108322,912537850.0,2,1,104290040.0,5,0
5.42,0.0806451612903225,0.1639824447503885,1616495620.0,3,1,130362550.0,4,0
14.5,0.2307692307692307,0.4523298244823815,1694713150.0,3,1,391087650.0,2,0
6.92,0.1494967831495768,0.4437923234244176,976650152.09,3,1,146006056.0,2,0
10.99,0.2549019607843137,0.4700221787497881,1329698010.0,3,1,338942630.0,2,0
12.87,0.3428571428571428,0.570245367496773,1095045420.0,3,0,375444144.0,3,1
10.99,0.1940298507462686,0.4154266164472068,1746858170.0,2,1,338942630.0,1,0
10.99,0.2586206896551724,0.4950165979267382,1512205580.0,3,1,391087650.0,0,0
6.92,0.1028571428571428,0.1628422535030712,912537850.0,3,1,93861036.0,4,0
14.22,0.1096491228070175,0.3445217716216827,1188906456.0,2,0,130362550.0,0,0
11.83,0.1076923076923077,0.2556115516208598,1694713150.0,2,1,182507570.0,3,0
8.49,0.1076923076923077,0.2632010138402599,1694713150.0,3,1,182507570.0,3,0
10.59,0.08,0.3573651244126496,1433988050.0,3,1,114719044.0,2,0
10.99,0.3692307692307692,0.6634920185846104,1694713150.0,3,1,625740240.0,2,0
6.17,0.0975609756097561,0.2448381018131814,1282767492.0,3,1,125148048.0,2,0
6.62,0.1176470588235294,0.3479560832045373,2216163350.0,1,1,260725100.0,4,0
11.83,0.32,0.491896360330421,1955438250.0,3,1,625740240.0,3,0
12.53,0.1797558914993439,0.3769566112986791,2900879607.62,3,1,521450199.9999999,0,0
10.99,0.3977272727272727,0.4720946695402732,1147190440.0,2,1,456268925.0,2,1
14.91,0.21875,0.4895635320064971,834320320.0,2,0,182507570.0,1,1
15.62,0.26796875,0.4540404710288404,834320320.0,2,0,223571773.25,3,1
6.03,0.0705915572497529,0.1226731906540811,2216059059.96,2,1,156435060.0,5,0
7.74,0.074074074074074,0.2167844578498599,3519788850.0,2,1,260725100.0,4,0
7.49,0.1174468085106383,0.325698711964378,3063519925.0,2,1,359800638.0,4,0
13.99,0.1916666666666666,0.3849669596444167,625740240.0,2,0,119933546.0,2,0
7.51,0.3047578071779427,0.3698583241235375,1454376752.82,2,1,443232670.0,3,0
12.21,0.3333333333333333,0.5656911364163606,1564350600.0,3,1,521450199.9999999,4,0
7.51,0.3200512081933109,0.3994284093677732,651708459.9599999,2,1,208580080.0,5,1
7.29,0.1322751322751322,0.3298626116153363,1892238485.76,2,1,250296096.0,2,0
11.26,0.136986301369863,0.2096340396303879,1903293230.0,2,1,260725100.0,0,0
14.96,0.4838709677419355,0.7386361246747074,1212371715.0,2,0,586631475.0,2,1
13.35,0.1489361702127659,0.2223293657973045,1225407970.0,2,0,182507570.0,0,0
10.99,0.2592592592592592,0.5378547062210455,1407915540.0,2,1,365015140.0,5,1
9.99,0.2604166666666667,0.3188092878723063,500592191.9999999,2,1,130362550.0,2,1
10.99,0.05,0.1635060781292519,3128701200.0,3,1,156435060.0,0,0
12.53,0.2552974214960429,0.3630288168186327,1225512260.04,2,1,312870120.0,1,1
7.49,0.0914285714285714,0.2654835569858009,912537850.0,2,1,83432032.0,4,0
12.87,0.0654205607476635,0.3302103977673508,2789758570.0,3,1,182507570.0,5,0
6.99,0.1322033898305084,0.2400605004660091,1538278090.0,3,1,203365578.0,4,0
11.26,0.2615223678542859,0.5227380748840913,1694817440.04,3,1,443232670.0,5,0
11.99,0.028735632183908,0.188341138022583,907323348.0,2,1,26072510.0,4,0
8.49,0.1846153846153846,0.292274062075023,1355770520.0,1,1,250296096.0,0,0
6.54,0.0983606557377049,0.3516282830657659,1590423110.0,3,1,156435060.0,3,0
13.61,0.1098901098901098,0.2797121733407716,2372598410.0,3,1,260725100.0,0,0
9.62,0.1301115241635687,0.4213229011447803,1402701038.0,2,1,182507570.0,1,0
5.42,0.0498703371234789,0.1203731699485918,2091223882.08,3,1,104290040.0,1,0
10.65,0.4612785862785862,0.5573743868948245,501635092.4,2,1,231393526.25,1,1
11.66,0.2545454545454545,0.3675129749793674,1433988050.0,2,1,365015140.0,4,0
7.88,0.1111111111111111,0.3114785101461511,1877220720.0,3,1,208580080.0,4,0
11.86,0.2047082906857728,0.3112619474657609,611348214.48,2,1,125148048.0,3,0
9.63,0.065493031541444,0.3642157035148305,1990479703.44,2,1,130362550.0,2,0
7.88,0.0666666666666666,0.1982894136544593,1564350600.0,2,1,104290040.0,4,0
11.71,0.0862068965517241,0.275692924502719,756102790.0,3,1,65181274.99999999,0,0
13.06,0.056,0.2692542968890438,3259063750.0,2,0,182507570.0,3,0
10.99,0.1096491228070175,0.3580433690967983,594453228.0,3,1,65181274.99999999,5,0
6.62,0.0962785795362412,0.3072929075010899,1929470030.04,3,1,185766633.75,2,0
13.79,0.2249965701742351,0.2856808582587117,1900425253.9,3,0,427589164.0,5,0
16.29,0.2403846153846154,0.3676523242035632,542308208.0,1,0,130362550.0,0,0
8.59,0.0778443113772455,0.2345978304705443,2177054585.0,3,1,169471315.0,5,0
7.88,0.0714995034756703,0.1868233623968203,1312750878.5,2,1,93861036.0,2,0
7.74,0.0666666666666666,0.2972581954017739,2737613550.0,3,1,182507570.0,1,0
10.37,0.0755395683453237,0.2193621585173126,1449631556.0,1,1,109504542.0,2,0
14.27,0.1282051282051282,0.1957609157279412,2033655780.0,2,1,260725100.0,2,1
14.79,0.1015873015873015,0.2738709865803929,1642568130.0,3,1,166864064.0,1,0
12.49,0.1666666666666666,0.4085628946659494,1407915540.0,2,1,234652590.0,1,1
13.8,0.2264150943396226,0.471654897037873,2763686060.0,3,1,625740240.0,1,0
7.29,0.106060606060606,0.2196084777258112,1376628528.0,2,1,146006056.0,2,0
12.73,0.3205128205128205,0.3746635299709369,813462312.0,2,1,260725100.0,0,1
8.94,0.2777777777777778,0.3309922958009897,938610360.0,2,1,260725100.0,5,0
16.77,0.025,0.1137800758493422,1564350600.0,2,0,39108765.0,1,0
13.61,0.5208333333333334,0.6982551429343737,1251480480.0,2,0,651812750.0,1,1
10.99,0.2790697674418604,0.5478299801048417,2242235860.0,3,0,625740240.0,3,1
9.38,0.1554726368159203,0.4549385732287924,2096229804.0,2,1,325906375.0,4,0
6.54,0.2488095238095238,0.516379753570995,1642568130.0,2,1,408686594.25,1,0
10.65,0.2222222222222222,0.4284850604408415,1173262950.0,2,1,260725100.0,2,0
16.82,0.25,0.5464240155489462,1877220720.0,1,0,469305180.0,1,0
10.62,0.0875,0.2073963179485833,1251480480.0,3,1,109504542.0,4,0
10.0,0.3130113110905598,0.4205318471356747,733002546.14,2,1,229438088.0,3,1
15.7,0.3333333333333333,0.5482749999911583,1095045420.0,2,0,365015140.0,4,1
12.99,0.109090909090909,0.1748588245234821,2867976100.0,1,0,312870120.0,0,0
6.92,0.295,0.5755989621292044,1042900400.0,2,1,307655618.0,4,0
5.42,0.075,0.2192300550568803,1042900400.0,2,1,78217530.0,4,0
5.42,0.0750018750468761,0.2996450318439859,4171497309.96,3,1,312870120.0,0,0
